'Solar Beam','Grass','Special','"Charges on first turn', attacks on second.",120,100,10,TM22,NULL,1
'Solar Blade','Grass','Physical','"Charges on first turn', attacks on second.",125,100,10,NULL,NULL,7
'Sonic Boom','Normal','Special','Always inflicts 20 HP.',NULL,90,20,NULL,NULL,1
'Soul-Stealing 7-Star Strike','Ghost','Physical','Marshadow-exclusive Z-Move.',195,NULL,1,NULL,NULL,7
'Spacial Rend','Dragon','Special','High critical hit ratio.',100,95,5,NULL,NULL,4
'Spark','Electric','Physical','May paralyze opponent.',65,100,20,NULL,30,2
'Sparkling Aria','Water','Special','Heals the burns of its target.',90,100,10,NULL,NULL,7
'Sparkly Swirl','Fairy','Special','Cures all status problems in the party Pokémon.',90,100,15,NULL,NULL,7
'Spectral Thief','Ghost','Physical','"The user hides in the target's shadow', steals the target's stat boosts, and then attacks.",90,100,10,NULL,NULL,7
'Speed Swap','Psychic','Status','The user exchanges Speed stats with the target.',NULL,NULL,10,NULL,NULL,7
'Spider Web','Bug','Status','Opponent cannot escape/switch.',NULL,NULL,10,NULL,NULL,2
'Spike Cannon','Normal','Physical','Hits 2-5 times in one turn.',20,100,15,NULL,NULL,1
'Spikes','Ground','Status','Hurts opponents when they switch into battle.',NULL,NULL,20,NULL,NULL,2
'Spiky Shield','Grass','Status','Protects the user and inflicts damage on contact.',NULL,NULL,10,NULL,NULL,6
'Spirit Shackle','Ghost','Physical','Prevents the opponent switching out.',80,100,10,NULL,NULL,7
'Spit Up','Normal','Special','Power depends on how many times the user performed Stockpile.',NULL,100,10,NULL,NULL,3
'Spite','Ghost','Status','The opponent's last move loses 2-5 PP.',NULL,100,10,NULL,NULL,2
'Splash','Normal','Status','Doesn't do ANYTHING.',NULL,NULL,40,NULL,NULL,1
'Splintered Stormshards','Rock','Physical','Lycanroc-exclusive Z-Move.',190,NULL,1,NULL,NULL,7
'Splishy Splash','Water','Special','May paralyze opponent.',90,100,15,NULL,30,7
'Spore','Grass','Status','Puts opponent to sleep.',NULL,100,15,NULL,100,1
'Spotlight','Normal','Status','The user shines a spotlight on the target so that only the target will be attacked during the turn.',NULL,NULL,15,NULL,NULL,7
'Stealth Rock','Rock','Status','Damages opponent switching into battle.',NULL,NULL,20,NULL,NULL,4
'Steam Eruption','Water','Special','May burn opponent.',110,95,5,NULL,30,6
'Steamroller','Bug','Physical','May cause flinching.',65,100,20,NULL,30,5
'Steel Wing','Steel','Physical','May raise user's Defense.',70,90,25,TM51,10,2
'Sticky Web','Bug','Status','Lowers opponent's Speed when switching into battle.',NULL,NULL,20,NULL,NULL,6
'Stockpile','Normal','Status','Stores energy for use with Spit Up and Swallow.',NULL,NULL,20,NULL,NULL,3
'Stoked Sparksurfer','Electric','Special','Alolan Raichu-exclusive Electric type Z-Move.',175,NULL,1,NULL,NULL,7
'Stomp','Normal','Physical','May cause flinching.',65,100,20,NULL,30,1
'Stomping Tantrum','Ground','Physical','"Driven by frustration', the user attacks the target. If the user's previous move has failed, the power of this move doubles.",75,100,10,NULL,NULL,7
'Stone Edge','Rock','Physical','High critical hit ratio.',100,80,5,TM71,NULL,4
'Stored Power','Psychic','Status','Power increases when user's stats have been raised.',20,100,10,NULL,NULL,5
'Storm Throw','Fighting','Physical','Always results in a critical hit.',60,100,10,NULL,NULL,5
'Strength','Normal','Physical','',80,100,15,NULL,NULL,1
'Strength Sap','Grass','Status','The user restores its HP by the same amount as the target's Attack stat. It also lowers the target's Attack stat.',NULL,100,10,NULL,NULL,7
'String Shot','Bug','Status','Sharply lowers opponent's Speed.',NULL,95,40,NULL,NULL,1
'Struggle','Normal','Physical','Only usable when all PP are gone. Hurts the user.',50,100,NULL,NULL,NULL,1
'Struggle Bug','Bug','Special','Lowers opponent's Special Attack.',50,100,20,NULL,100,5
'Stun Spore','Grass','Status','Paralyzes opponent.',NULL,75,30,NULL,NULL,1
'Submission','Fighting','Physical','User receives recoil damage.',80,80,20,NULL,NULL,1
'Substitute','Normal','Status','Uses HP to creates a decoy that takes hits.',NULL,NULL,10,TM90,NULL,1
'Subzero Slammer','Ice','Z-Move','Ice type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Sucker Punch','Dark','Physical','"User attacks first', but only works if opponent is readying an attack.",70,100,5,NULL,NULL,4
'Sunny Day','Fire','Status','Makes it sunny for 5 turns.',NULL,NULL,5,TM11,NULL,2
'Sunsteel Strike','Steel','Physical','Ignores the target's ability.',100,100,5,NULL,NULL,3
'Super Fang','Normal','Physical','Always takes off half of the opponent's HP.',NULL,90,10,NULL,NULL,1
'Superpower','Fighting','Physical','Lowers user's Attack and Defense.',120,100,5,NULL,NULL,3
'Supersonic','Normal','Status','Confuses opponent.',NULL,55,20,NULL,NULL,1
'Supersonic Skystrike','Flying','Z-Move','Flying type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Surf','Water','Special','Hits all adjacent Pokémon.',90,100,15,TM94,NULL,1
'Swagger','Normal','Status','"Opponent becomes confused', but its Attack is sharply raised.",NULL,85,15,TM87,NULL,2
'Swallow','Normal','Status','"The more times the user has performed Stockpile', the more HP is recovered.",NULL,NULL,10,NULL,NULL,3
'Sweet Kiss','Fairy','Status','Confuses opponent.',NULL,75,10,NULL,NULL,2
'Sweet Scent','Normal','Status','Lowers opponent's Evasiveness.',NULL,NULL,20,NULL,NULL,2
'Swift','Normal','Special','Ignores Accuracy and Evasiveness.',60,∞,20,NULL,NULL,1
'Switcheroo','Dark','Status','Swaps held items with the opponent.',NULL,100,15,NULL,NULL,4
'Swords Dance','Normal','Status','Sharply raises user's Attack.',NULL,NULL,20,TM75,NULL,1
'Synchronoise','Psychic','Special','Hits any Pokémon that shares a type with the user.',120,100,15,NULL,NULL,5
'Synthesis','Grass','Status','User recovers HP. Amount varies with the weather.',NULL,NULL,5,NULL,NULL,2
'Tackle','Normal','Physical','',40,100,35,NULL,NULL,1
'Tail Glow','Bug','Status','Drastically raises user's Special Attack.',NULL,NULL,20,NULL,NULL,3
'Tail Slap','Normal','Physical','Hits 2-5 times in one turn.',25,85,10,NULL,NULL,5
'Tail Whip','Normal','Status','Lowers opponent's Defense.',NULL,100,30,NULL,NULL,1
'Tailwind','Flying','Status','Doubles Speed for 4 turns.',NULL,NULL,30,NULL,NULL,4
'Take Down','Normal','Physical','User receives recoil damage.',90,85,20,NULL,NULL,1
'Taunt','Dark','Status','Opponent can only use moves that attack.',NULL,100,20,TM12,NULL,3
'Tearful Look','Normal','Status','The user gets teary eyed to make the target lose its combative spirit. This lowers the target's Attack and Sp. Atk stats.',NULL,NULL,20,NULL,NULL,7
'Techno Blast','Normal','Special','Type depends on the Drive being held.',120,100,5,NULL,NULL,5
'Tectonic Rage','Ground','Z-Move','Ground type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Teeter Dance','Normal','Status','Confuses all Pokémon.',NULL,100,20,NULL,NULL,3
'Telekinesis','Psychic','Status','"Ignores opponent's Evasiveness for three turns', add Ground immunity.",NULL,NULL,15,NULL,NULL,5
'Teleport','Psychic','Status','Allows user to flee wild battles; also warps player to last PokéCenter.',NULL,NULL,20,NULL,NULL,1
'Thief','Dark','Status','Also steals opponent's held item.',60,100,25,TM46,NULL,2
'Thousand Arrows','Ground','Physical','Makes Flying-type Pokémon vulnerable to Ground moves.',90,100,10,NULL,NULL,6
'Thousand Waves','Ground','Physical','Opponent cannot flee or switch.',90,100,10,NULL,NULL,6
'Thrash','Normal','Physical','User attacks for 2-3 turns but then becomes confused.',120,100,10,NULL,NULL,1
'Throat Chop','Dark','Physical','Prevents use of sound moves for two turns.',80,100,15,NULL,NULL,7
'Thunder','Electric','Special','May paralyze opponent.',110,70,10,TM25,30,1
'Thunder Fang','Electric','Physical','May cause flinching and/or paralyze opponent.',65,95,15,NULL,10,4
'Thunder Punch','Electric','Physical','May paralyze opponent.',75,100,15,NULL,10,1
'Thunder Shock','Electric','Special','May paralyze opponent.',40,100,30,NULL,10,1
'Thunder Wave','Electric','Status','Paralyzes opponent.',NULL,90,20,TM73,100,1
'Thunderbolt','Electric','Special','May paralyze opponent.',90,100,15,TM24,10,1
'Tickle','Normal','Status','Lowers opponent's Attack and Defense.',NULL,100,20,NULL,NULL,3
'Topsy-Turvy','Dark','Status','Reverses stat changes of opponent.',NULL,NULL,20,NULL,NULL,6
'Torment','Dark','Status','Opponent cannot use the same move in a row.',NULL,100,15,TM41,NULL,3
'Toxic','Poison','Status','Badly poisons opponent.',NULL,90,10,TM06,NULL,1
'Toxic Spikes','Poison','Status','Poisons opponents when they switch into battle.',NULL,NULL,20,NULL,NULL,4
'Toxic Thread','Poison','Status','The user shoots poisonous threads to poison the target and lower the target's Speed stat.',NULL,100,20,NULL,NULL,7
'Transform','Normal','Status','User takes on the form and attacks of the opponent.',NULL,NULL,10,NULL,NULL,1
'Tri Attack','Normal','Special','"May paralyze', burn or freeze opponent.",80,100,10,NULL,20,1
'Trick','Psychic','Status','Swaps held items with the opponent.',NULL,100,10,NULL,NULL,3
'Trick Room','Psychic','Status','Slower Pokémon move first in the turn for 5 turns.',NULL,NULL,5,TM92,NULL,4
'Trick-or-Treat','Ghost','Status','Adds Ghost type to opponent.',NULL,100,20,NULL,NULL,6
'Triple Kick','Fighting','Physical','Hits thrice in one turn at increasing power.',10,90,10,NULL,NULL,2
'Trop Kick','Grass','Physical','Lowers opponent's Attack.',70,100,15,NULL,NULL,7
'Trump Card','Normal','Special','"The lower the PP', the higher the power.",NULL,∞,5,NULL,NULL,4
'Twineedle','Bug','Physical','Hits twice in one turn. May poison opponent.',25,100,20,NULL,20,1
'Twinkle Tackle','Fairy','Z-Move','Fairy type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Twister','Dragon','Special','May cause flinching. Hits Pokémon using Fly/Bounce with double power.',40,100,20,NULL,20,2
'Uproar','Normal','Special','User attacks for 3 turns and prevents sleep.',90,100,10,NULL,NULL,3
'U-turn','Bug','Physical','User switches out immediately after attacking.',70,100,20,TM89,NULL,4
'Vacuum Wave','Fighting','Status','User attacks first.',40,100,30,NULL,NULL,4
'V-create','Fire','Physical','"Lowers user's Defense', Special Defense and Speed.",180,95,5,NULL,100,5
'Veevee Volley','Normal','Physical','Power increases when player's bond is stronger.',NULL,∞,20,NULL,NULL,7
'Venom Drench','Poison','Status','Lowers poisoned opponent's Special Attack and Speed.',NULL,100,20,NULL,NULL,6
'Venoshock','Poison','Special','Inflicts double damage if the target is poisoned.',65,100,10,TM09,NULL,5
'Vice Grip','Normal','Physical','',55,100,30,NULL,NULL,1
'Vine Whip','Grass','Physical','',45,100,25,NULL,NULL,1
'Vital Throw','Fighting','Physical','"User attacks last', but ignores Accuracy and Evasiveness.",70,∞,10,NULL,NULL,2
'Volt Switch','Electric','Special','User must switch out after attacking.',70,100,20,TM72,NULL,5
'Volt Tackle','Electric','Physical','User receives recoil damage. May paralyze opponent.',120,100,15,NULL,10,3
'Wake-Up Slap','Fighting','Physical','"Power doubles if opponent is asleep', but wakes it up.",70,100,10,NULL,NULL,4
'Water Gun','Water','Special','',40,100,25,NULL,NULL,1
'Water Pledge','Water','Special','Added effects appear if preceded by Fire Pledge or succeeded by Grass Pledge.',80,100,10,NULL,NULL,5
'Water Pulse','Water','Special','May confuse opponent.',60,100,20,NULL,20,3
'Water Shuriken','Water','Special','Hits 2-5 times in one turn.',15,100,20,NULL,NULL,6
'Water Sport','Water','Status','Weakens the power of Fire-type moves.',NULL,NULL,15,NULL,NULL,3
'Water Spout','Water','Special','"The higher the user's HP', the higher the damage caused.",150,100,5,NULL,NULL,3
'Waterfall','Water','Physical','May cause flinching.',80,100,15,TM98,20,1
'Weather Ball','Normal','Special','Move's power and type changes with the weather.',50,100,10,NULL,NULL,3
'Whirlpool','Water','Special','"Traps opponent', damaging them for 4-5 turns.",35,85,15,NULL,NULL,2
'Whirlwind','Normal','Status','"In battles', the opponent switches. In the wild, the Pokémon runs.",NULL,NULL,20,NULL,NULL,1
'Wide Guard','Rock','Status','Protects the user's team from multi-target attacks.',NULL,NULL,10,NULL,NULL,5
'Wild Charge','Electric','Physical','User receives recoil damage.',90,100,15,TM93,NULL,5
'Will-O-Wisp','Fire','Status','Burns opponent.',NULL,85,15,TM61,100,3
'Wing Attack','Flying','Physical','',60,100,35,NULL,NULL,1
'Wish','Normal','Status','The user recovers HP in the following turn.',NULL,NULL,10,NULL,NULL,3
'Withdraw','Water','Status','Raises user's Defense.',NULL,NULL,40,NULL,NULL,1
'Wonder Room','Psychic','Physical','Swaps every Pokémon's Defense and Special Defense for 5 turns.',NULL,NULL,10,NULL,NULL,5
'Wood Hammer','Grass','Status','User receives recoil damage.',120,100,15,NULL,NULL,4
'Work Up','Normal','Status','Raises user's Attack and Special Attack.',NULL,NULL,30,TM01,NULL,5
'Worry Seed','Grass','Status','Changes the opponent's Ability to Insomnia.',NULL,100,10,NULL,NULL,4
'Wrap','Normal','Physical','"Traps opponent', damaging them for 4-5 turns.",15,90,20,NULL,NULL,1
'Wring Out','Normal','Special','"The higher the opponent's HP', the higher the damage.",NULL,100,5,NULL,NULL,4
'X-Scissor','Bug','Physical','',80,100,15,TM81,NULL,4
'Yawn','Normal','Status','Puts opponent to sleep in the next turn.',NULL,NULL,10,NULL,NULL,3
'Zap Cannon','Electric','Special','Paralyzes opponent.',120,50,5,NULL,100,2
'Zen Headbutt','Psychic','Physical','May cause flinching.',80,90,15,NULL,20,4
'Zing Zap','Electric','Physical','"A strong electric blast crashes down on the target', giving it an electric shock. This may also make the target flinch.",80,100,10,NULL,NULL,7
'Zippy Zap','Electric','Physical','High critical-hit ratio.',50,100,15,NULL,NULL,7
